LIMIT_BAL,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,default.payment
180000,0,-1,0,0,0,-1,3414.0,1500.0,1500.0,0
90000,-1,-1,-1,-1,-1,-1,3128.0,1712.0,5000.0,0
90000,0,-1,-1,0,-1,-1,1052.0,2422.0,0.0,0
440000,2,0,0,0,0,0,8752.0,8200.0,6700.0,1
280000,0,0,0,0,0,0,2007.0,2007.0,1370.0,0
230000,0,0,0,0,0,0,6317.0,5516.0,2015.0,0
300000,0,0,0,0,0,0,26531.0,10017.0,9123.0,0
20000,-1,2,-1,-1,0,0,0.0,1500.0,8745.0,0
80000,0,0,0,-1,0,0,5879.0,1000.0,11360.0,0
20000,8,7,6,5,4,3,0.0,0.0,0.0,0
220000,-1,-1,-1,-2,-2,-2,3431.0,0.0,0.0,1
210000,0,0,0,0,0,0,3748.0,13000.0,3081.0,0
130000,2,0,0,0,0,0,2536.0,1857.0,1681.0,1
400000,0,0,0,0,0,0,47000.0,1500.0,0.0,0
120000,-1,-1,-1,-1,-1,-1,12557.0,3938.0,1110.0,0
460000,0,0,0,0,0,0,2371.0,2008.0,1560.0,0
230000,-1,-1,-1,-1,-1,-1,4203.0,200.0,3351.0,0
210000,0,0,0,0,0,0,8500.0,8600.0,6500.0,0
30000,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
50000,0,0,0,0,0,0,1501.0,1297.0,448.0,0
250000,-1,-1,0,0,0,0,1545.0,1000.0,1500.0,0
50000,3,3,2,2,2,2,1800.0,1200.0,1500.0,1
40000,2,2,2,2,2,2,1300.0,2000.0,0.0,1
230000,0,0,2,0,0,0,8000.0,0.0,2000.0,0
210000,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,1
60000,0,0,0,2,2,2,2000.0,2100.0,0.0,1
500000,0,0,0,0,0,0,8501.0,8001.0,6701.0,0
110000,0,0,0,0,0,0,4000.0,4000.0,3400.0,0
400000,0,0,0,0,0,0,4652.0,3565.0,2731.0,0
280000,-1,-1,-1,-1,-1,-1,445.0,393.0,294.0,0
60000,0,0,0,0,-1,-1,1292.0,2245.0,161.0,0
100000,0,0,-1,-1,-2,-2,1000.0,1000.0,0.0,0
230000,0,0,0,0,0,0,3100.0,5000.0,5000.0,0
80000,1,-2,-1,-1,-1,-1,0.0,2455.0,2500.0,0
110000,0,0,0,0,0,0,2100.0,1800.0,1638.0,0
390000,-1,-1,-1,0,0,-1,0.0,18426.0,34.0,0
150000,1,2,2,0,0,2,1602.0,0.0,1000.0,0
180000,1,2,2,-2,-1,2,0.0,0.0,0.0,1
500000,1,-1,-1,-1,0,0,1000.0,1267.0,155000.0,0
50000,2,3,2,2,2,2,1500.0,1600.0,1700.0,1
20000,0,0,2,0,-1,-1,3008.0,0.0,600.0,0
130000,1,-2,-1,-1,-1,-1,0.0,3372.0,0.0,0
110000,0,0,0,0,0,0,2326.0,3000.0,1807.0,0
200000,0,0,0,2,2,2,2078.0,3900.0,1900.0,0
50000,0,0,0,0,0,0,2000.0,1500.0,1050.0,0
130000,0,0,0,0,0,0,5988.0,4560.0,3300.0,0
260000,0,0,2,0,0,0,107000.0,0.0,5000.0,0
180000,-1,-1,-1,-1,-1,-1,4686.0,0.0,7500.0,0
330000,-1,-1,-1,0,0,0,213.0,2368.0,1000.0,0
80000,1,2,2,2,2,2,0.0,5000.0,0.0,0
320000,-1,2,-1,-1,-2,-2,0.0,1948.0,0.0,1
20000,-1,-1,-1,0,0,-1,10287.0,19305.0,355.0,0
50000,2,2,7,7,7,7,0.0,0.0,0.0,1
210000,0,0,0,0,0,0,16286.0,10011.0,5000.0,0
420000,2,2,0,0,2,0,0.0,3500.0,6600.0,1
210000,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
160000,0,0,0,0,0,0,3000.0,3000.0,2000.0,0
20000,0,0,0,0,0,0,1700.0,1300.0,662.0,0
360000,-1,-1,-1,-1,-2,-1,2936.0,640.0,0.0,0
30000,2,0,0,0,0,0,2000.0,2000.0,693.0,1
50000,1,-1,0,0,0,0,49900.0,1800.0,1700.0,0
30000,1,-1,-1,-1,-1,-2,2281.0,3666.0,2713.0,1
30000,0,0,0,0,0,0,2000.0,2000.0,900.0,0
280000,-1,-1,0,0,-1,-1,1855.0,1422.0,7.0,0
30000,2,0,0,2,2,0,1500.0,2700.0,1300.0,1
20000,0,0,0,0,0,2,1300.0,1000.0,1000.0,0
300000,0,0,0,0,0,0,4107.0,7346.0,65000.0,0
180000,-1,3,2,0,-1,2,0.0,0.0,0.0,0
20000,4,3,2,2,2,2,0.0,600.0,0.0,1
80000,0,0,0,-2,-1,-1,1000.0,0.0,0.0,0
20000,0,0,0,0,0,0,1417.0,2000.0,3005.0,0
60000,0,0,0,0,0,-1,6037.0,5084.0,6000.0,0
20000,0,0,2,2,2,0,3000.0,0.0,3000.0,0
30000,1,2,0,0,0,0,0.0,1800.0,1200.0,0
50000,1,2,2,0,0,2,2000.0,0.0,1000.0,1
80000,0,-1,-1,0,-1,-1,25144.0,8000.0,0.0,0
170000,-1,-1,2,0,0,-1,3000.0,0.0,1000.0,1
160000,-1,-1,-1,-1,-1,-1,316.0,316.0,316.0,1
130000,1,2,2,2,-2,-1,4000.0,0.0,1580.0,0
30000,2,2,2,2,0,0,1800.0,1100.0,0.0,1
100000,1,-1,-1,-2,-2,-2,780.0,0.0,0.0,0
120000,3,3,2,2,2,2,0.0,2700.0,2500.0,1
150000,-1,-1,-2,-1,-1,-1,0.0,0.0,31106.0,1
100000,1,2,0,0,0,0,0.0,14130.0,7065.0,1
30000,2,0,0,0,2,2,1779.0,1402.0,2042.0,1
160000,-2,-2,-2,-2,-2,-2,2147.0,1945.0,1934.0,0
120000,-2,-2,-2,-2,-2,-2,7890.0,506.0,2097.0,0
160000,-1,0,0,-2,-2,-2,3509.0,5824.0,0.0,0
340000,1,-1,-1,-1,-2,-1,1730.0,1692.0,0.0,1
240000,0,0,0,0,0,0,2500.0,2000.0,2000.0,0
30000,1,2,0,0,0,0,10.0,2000.0,2000.0,0
50000,0,0,0,2,0,0,2000.0,2456.0,0.0,0
200000,1,-2,-2,-1,0,0,0.0,0.0,1517.0,1
80000,0,0,0,-1,-1,-1,1435.0,1350.0,5144.0,0
50000,2,2,2,2,2,2,0.0,42000.0,1600.0,1
130000,0,0,0,0,0,0,2000.0,1010.0,1003.0,0
290000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,1
30000,0,0,0,0,0,0,2000.0,1500.0,933.0,1
340000,0,0,0,0,0,0,5305.0,3000.0,5000.0,0
180000,-1,-1,-1,-1,0,-1,1883.0,651.0,2688.0,0
60000,0,0,2,0,0,0,5500.0,146.0,1500.0,0
390000,-1,0,0,0,0,0,4013.0,4000.0,2100.0,0
460000,0,0,0,0,0,0,15045.0,16017.0,13000.0,0
500000,0,0,0,0,0,0,14034.0,15040.0,12018.0,0
30000,-1,2,2,2,2,2,1500.0,0.0,2000.0,0
80000,1,2,2,2,2,2,2998.0,1183.0,1400.0,0
250000,-1,-1,-1,-1,-2,-2,51811.0,9544.0,0.0,0
280000,0,0,0,0,0,0,5042.0,4000.0,4000.0,0
30000,2,2,2,2,2,2,5000.0,2000.0,0.0,1
30000,2,0,0,0,0,0,2000.0,1400.0,2000.0,1
20000,1,3,2,2,2,2,0.0,1000.0,0.0,1
380000,-2,-2,-2,-2,-2,-2,1349.0,5957.0,16735.0,1
100000,4,3,2,0,0,-1,0.0,0.0,0.0,1
180000,-1,-1,-1,-1,-1,-1,1671.0,1981.0,4241.0,1
80000,0,0,0,0,0,0,1144.0,1000.0,109.0,0
220000,0,0,0,0,0,0,5725.0,5971.0,5846.0,0
170000,0,0,0,0,0,0,5113.0,4514.0,4376.0,0
140000,2,2,2,2,2,2,4700.0,3200.0,3500.0,1
20000,2,2,3,2,2,2,2000.0,0.0,0.0,1
100000,0,0,0,0,0,0,2500.0,3000.0,2400.0,0
50000,0,0,0,0,0,0,1870.0,1693.0,1106.0,0
300000,-1,-1,-1,-1,2,-1,0.0,290.0,1209.0,0
30000,0,0,0,0,2,2,1500.0,1447.0,3000.0,0
50000,0,0,0,0,0,0,2000.0,2000.0,1000.0,0
160000,-1,-1,0,0,0,0,52165.0,5000.0,7000.0,0
80000,0,0,0,0,2,0,5013.0,5000.0,4000.0,0
140000,0,0,0,0,0,0,6000.0,4000.0,4000.0,0
20000,1,2,0,0,0,0,0.0,1298.0,1000.0,1
50000,-1,-1,-1,-1,-1,0,8338.0,22232.0,4985.0,0
200000,1,-2,-2,-1,2,2,0.0,0.0,347.0,1
80000,-2,-2,-2,-2,-2,-2,0.0,390.0,390.0,1
80000,1,2,2,0,0,0,3716.0,0.0,2989.0,0
210000,-1,-1,-1,-1,-2,-2,0.0,2880.0,0.0,0
260000,0,0,0,-1,-1,-1,5030.0,2025.0,7770.0,0
200000,1,-1,-1,-1,-1,-1,552.0,2531.0,2327.0,1
110000,2,2,2,2,2,0,5332.0,0.0,7800.0,1
10000,0,0,0,0,2,2,1117.0,1700.0,1230.0,0
200000,0,0,2,0,0,2,7500.0,0.0,1500.0,0
300000,-1,-1,-1,-1,-1,-1,360.0,360.0,360.0,1
360000,-1,-1,-1,-1,-2,-2,1224.0,394.0,6.0,0
290000,0,0,0,0,0,0,3700.0,3600.0,3000.0,0
30000,1,2,0,0,0,0,0.0,1500.0,1150.0,1
300000,-2,-2,-2,-2,-1,-1,225.0,4019.0,3860.0,0
300000,-1,-1,-1,-1,-1,-1,2964.0,27968.0,10597.0,0
210000,-2,-2,-1,-1,-2,-2,312.0,2376.0,316.0,0
50000,0,0,0,0,0,0,2846.0,2671.0,2396.0,1
340000,0,0,0,0,0,0,11208.0,5000.0,23809.0,0
330000,0,0,0,0,0,0,7015.0,7000.0,10007.0,1
220000,0,0,0,0,0,0,5000.0,13500.0,14000.0,0
100000,0,0,0,0,-2,-2,1500.0,1011.0,0.0,0
260000,-1,-1,-1,-1,-1,-1,399.0,399.0,399.0,1
180000,-1,-1,-1,-1,-1,-1,30404.0,0.0,880.0,0
200000,-1,-1,2,0,0,-1,390.0,780.0,0.0,0
110000,0,0,0,0,0,0,2213.0,2300.0,2300.0,1
20000,0,0,0,2,0,0,2000.0,2000.0,0.0,1
60000,0,0,0,0,0,0,1500.0,2000.0,2000.0,0
30000,2,2,2,2,2,4,700.0,1000.0,2550.0,1
30000,2,2,2,0,0,0,2415.0,0.0,1045.0,1
420000,-1,-1,-1,-1,-1,-1,316.0,9894.0,13811.0,1
340000,-1,-1,-1,-1,2,0,332.0,332.0,142402.0,1
270000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
360000,-2,-2,-1,0,0,0,2074.0,7039.0,10.0,0
230000,-1,-1,-1,-1,-1,-1,645.0,855.0,0.0,0
50000,0,0,0,0,0,0,2200.0,1518.0,1414.0,0
230000,-2,-2,-2,-2,-2,-2,2153.0,2932.0,354.0,0
200000,-2,-2,-2,-2,-2,-2,690.0,2753.0,2054.0,0
100000,0,0,0,0,0,0,4902.0,4507.0,3936.0,0
150000,0,0,0,0,0,0,6900.0,7200.0,5450.0,0
50000,0,0,0,0,0,0,1690.0,38000.0,1500.0,0
60000,0,0,0,0,0,0,2000.0,8565.0,969.0,0
70000,0,0,0,2,0,0,2000.0,2000.0,0.0,0
20000,-1,0,-1,0,0,0,1011.0,13181.0,5.0,0
50000,0,0,0,0,0,0,1300.0,1500.0,1000.0,0
500000,2,2,-1,-1,-2,-1,0.0,1800.0,0.0,0
390000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
90000,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
10000,0,0,0,-1,-1,-2,1189.0,1025.0,3028.0,0
30000,-1,-1,-1,0,0,-2,390.0,780.0,0.0,1
240000,1,-2,-2,-1,-1,-2,0.0,0.0,970.0,1
180000,-1,0,0,0,0,0,1682.0,1400.0,1554.0,0
70000,0,0,0,0,0,0,9397.0,1487.0,1039.0,0
50000,-1,-1,-1,-1,-1,-1,750.0,1140.0,1530.0,0
20000,0,0,0,0,0,0,1519.0,1524.0,500.0,0
260000,0,0,0,0,0,0,8500.0,7000.0,7508.0,1
160000,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,1
250000,0,0,-2,-2,-2,-2,0.0,0.0,0.0,0
20000,-1,-1,-1,-1,-2,-2,0.0,5596.0,0.0,0
210000,-1,-1,-1,-1,-1,-1,1519.0,1939.0,1939.0,0
100000,2,0,0,2,2,2,3000.0,5000.0,2000.0,1
100000,0,0,0,0,0,0,30000.0,4094.0,2900.0,0
230000,-2,-2,-2,-2,-2,-2,1894.0,2532.0,1865.0,0
20000,0,0,0,0,0,0,2000.0,2500.0,2000.0,1
40000,0,0,0,0,0,0,1300.0,2013.0,319.0,1
100000,-1,-1,-1,0,0,0,55000.0,100044.0,2000.0,0
20000,0,0,0,0,0,0,1306.0,1300.0,1000.0,0
140000,0,0,0,0,0,0,1614.0,10018.0,2009.0,0
50000,2,2,2,0,0,0,7800.0,173.0,1000.0,0
30000,0,0,-1,0,0,0,485.0,31509.0,1500.0,0
80000,0,0,0,-2,-2,-2,1315.0,0.0,0.0,0
20000,0,0,0,0,0,0,1330.0,1170.0,500.0,1
210000,0,0,0,0,-1,-1,1008.0,1000.0,0.0,0
150000,0,0,0,0,0,0,7995.0,5849.0,1196.0,0
200000,-1,-1,-1,-1,-1,-1,10712.0,1194.0,527.0,0
200000,2,2,2,2,0,0,6900.0,1966.0,12.0,1
50000,0,0,0,0,0,0,1708.0,1454.0,289.0,0
80000,0,0,0,0,2,2,2001.0,3000.0,2000.0,0
310000,-2,-2,-2,-2,-2,-2,8267.0,66008.0,8543.0,1
210000,0,0,0,0,2,0,7000.0,9000.0,11550.0,0
140000,2,0,0,2,2,2,5051.0,12602.0,0.0,1
20000,0,0,0,0,0,0,1600.0,1600.0,1000.0,0
10000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
250000,0,-1,2,0,0,-1,10000.0,0.0,10000.0,0
280000,1,-1,-1,0,0,-2,3495.0,2783.0,0.0,0
210000,-1,-1,-1,0,-1,-1,8666.0,17307.0,173.0,0
10000,0,0,2,2,0,0,3300.0,300.0,0.0,0
60000,0,0,0,0,-1,0,3298.0,3000.0,0.0,0
180000,0,0,-2,-2,-2,-2,0.0,0.0,0.0,0
10000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
200000,-2,-1,2,0,-1,-1,5932.0,0.0,0.0,0
120000,-1,-1,-1,-2,-1,-1,1000.0,0.0,0.0,0
160000,0,0,0,0,0,0,2100.0,2100.0,2500.0,0
180000,0,0,0,0,0,0,8000.0,6000.0,7000.0,0
60000,0,0,0,0,0,0,2382.0,2373.0,1324.0,0
80000,0,0,0,0,0,0,5000.0,2000.0,1500.0,0
200000,-1,0,-1,-1,-1,-1,10051.0,198.0,877.0,0
20000,1,2,0,0,2,2,0.0,1307.0,1580.0,1
360000,0,0,-2,-2,-2,-2,0.0,0.0,0.0,0
140000,1,2,0,0,0,0,3.0,5000.0,5000.0,0
110000,0,0,2,2,0,0,8942.0,3800.0,0.0,1
360000,1,-2,-2,-1,0,0,0.0,200.0,13467.0,0
30000,-1,-1,-1,0,0,-2,6222.0,2936.0,0.0,0
100000,0,0,0,0,-2,-2,4700.0,1500.0,0.0,0
60000,0,0,0,0,0,0,1616.0,1600.0,1336.0,1
130000,1,-2,-1,-1,-2,-1,0.0,3726.0,0.0,0
240000,-1,-1,-1,-1,-1,0,4950.0,5232.0,6464.0,0
210000,2,2,2,0,0,2,3100.0,0.0,2235.0,1
360000,-1,-1,-1,0,0,-1,14076.0,5672.0,0.0,0
30000,1,2,2,0,0,-2,1000.0,150.0,0.0,0
480000,1,-1,-1,-1,-1,0,39149.0,344261.0,33312.0,0
90000,-1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0
50000,0,0,0,0,0,0,3000.0,5000.0,5000.0,0
20000,0,0,0,0,0,0,1200.0,1200.0,500.0,0
160000,-2,-2,-1,-1,-1,0,3085.0,5300.0,1000.0,0
90000,0,0,0,0,0,0,1240.0,1220.0,1000.0,0
300000,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
500000,-1,-1,-1,-1,-1,-1,600.0,1490.0,1822.0,0
130000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,1
250000,0,0,0,0,0,0,5000.0,5000.0,5000.0,0
10000,2,0,0,0,0,-2,1300.0,1600.0,400.0,1
340000,0,0,-1,-1,-1,0,1000.0,872.0,981.0,0
60000,-1,0,0,0,0,0,2000.0,2000.0,10000.0,0
50000,0,0,0,0,0,0,2200.0,2068.0,3048.0,0
170000,-1,-1,2,0,-1,-1,2336.0,0.0,0.0,0
490000,-1,-1,-1,-1,-1,-1,377.0,481.0,1.0,1
20000,0,0,0,0,2,0,1300.0,1277.0,1800.0,1
550000,0,0,0,0,0,-2,10000.0,20000.0,5000.0,0
340000,0,0,0,0,0,0,2500.0,2500.0,2500.0,0
10000,0,0,0,0,0,0,1384.0,1000.0,196.0,0
230000,-2,-2,-2,-2,-2,-2,0.0,13499.0,9117.0,0
30000,1,2,0,0,0,0,0.0,1452.0,1018.0,0
200000,-1,-1,0,0,-2,-1,12928.0,79365.0,30000.0,0
450000,0,0,-1,-1,-1,-1,4000.0,5747.0,3339.0,0
380000,0,0,0,0,0,0,12055.0,9837.0,9154.0,1
50000,2,0,0,0,0,0,1615.0,1670.0,605.0,1
80000,0,0,0,0,0,0,5034.0,10000.0,1000.0,0
150000,1,-2,-2,-1,-1,-1,0.0,0.0,11068.0,1
50000,0,0,0,0,-1,-1,2000.0,1000.0,3600.0,0
210000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
100000,0,0,0,0,0,2,3000.0,3000.0,2400.0,0
100000,0,0,0,0,0,-1,1994.0,19462.0,3000.0,0
500000,0,0,0,0,0,0,2002.0,7505.0,145.0,0
30000,0,0,0,0,0,0,1230.0,1100.0,419.0,0
50000,0,-1,0,0,0,0,31483.0,1408.0,3000.0,0
50000,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
420000,-1,-1,-1,-1,-1,-1,4338.0,3400.0,2535.0,0
30000,2,2,0,0,0,-1,0.0,1542.0,1024.0,1
240000,0,0,0,0,0,0,6892.0,7866.0,5602.0,0
80000,0,0,0,0,0,0,2500.0,2000.0,2000.0,0
330000,0,0,0,0,0,0,7500.0,8001.0,7000.0,1
50000,1,2,2,0,0,0,1800.0,240.0,1000.0,1
200000,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,1
210000,1,-2,-1,-1,2,-1,0.0,1548.0,1132.0,0
130000,1,2,2,2,0,0,0.0,4130.0,43.0,0
390000,-1,0,0,0,0,0,15007.0,10529.0,10000.0,0
100000,0,0,-1,-1,-2,-2,2000.0,2377.0,40000.0,0
140000,0,0,0,0,0,0,4000.0,5000.0,2000.0,0
80000,2,2,2,2,2,0,3100.0,4204.0,2790.0,1
50000,1,3,4,3,2,0,3240.0,0.0,0.0,1
50000,0,0,0,0,0,3,2375.0,2375.0,2375.0,0
360000,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,0
170000,1,2,0,0,0,0,0.0,6320.0,5045.0,1
50000,0,0,0,0,0,0,2043.0,3000.0,14000.0,0
310000,2,0,0,0,0,0,11677.0,8406.0,6000.0,1
210000,-1,-1,-1,-1,-1,-1,326.0,326.0,326.0,1
140000,0,0,0,0,0,0,2805.0,2877.0,1360.0,0
150000,0,0,0,0,0,0,3878.0,3794.0,3783.0,0
170000,-1,-1,-1,-1,-1,0,2210.0,3000.0,2000.0,1
260000,-1,2,-1,0,0,0,7.0,12117.0,2.0,1
170000,0,0,0,0,2,0,5250.0,5100.0,7500.0,0
310000,1,-2,-1,0,0,0,0.0,4488.0,264.0,0
50000,0,0,0,0,0,2,1861.0,2004.0,1324.0,0
260000,2,2,-2,-1,0,0,0.0,0.0,6895.0,1
100000,0,0,2,2,2,2,4200.0,900.0,1400.0,1
40000,0,0,0,0,2,2,4300.0,2000.0,2938.0,0
180000,1,2,2,2,2,2,6000.0,0.0,15000.0,0
50000,2,2,2,0,0,0,3500.0,0.0,1100.0,0
200000,-1,-1,-1,0,-1,-1,0.0,726.0,0.0,1
320000,0,0,0,0,0,0,3000.0,6000.0,8000.0,0
220000,-1,-1,-1,-1,-1,-1,2888.0,1216.0,640.0,0
180000,0,0,0,0,0,0,3000.0,10000.0,3000.0,0
50000,0,0,0,0,0,2,2000.0,1500.0,1000.0,1
50000,0,0,0,0,0,-1,1826.0,1200.0,268.0,0
150000,0,0,0,0,0,0,3006.0,3000.0,2000.0,0
120000,-1,-1,2,-1,-1,-1,19600.0,0.0,14150.0,0
30000,0,0,0,0,0,0,1530.0,1416.0,1142.0,0
10000,-1,0,0,0,-2,-2,2537.0,1000.0,0.0,1
380000,-2,-2,-2,-2,-2,-2,6336.0,5766.0,904.0,0
320000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,1
30000,0,-1,-1,0,-1,2,1261.0,630.0,0.0,0
470000,0,0,0,0,0,0,4003.0,4003.0,8003.0,0
80000,0,0,0,0,0,0,3500.0,2934.0,897.0,0
20000,-1,-1,2,0,0,0,2620.0,0.0,500.0,0
120000,0,0,2,0,0,0,8300.0,4500.0,4260.0,0
150000,1,-2,-1,0,0,0,0.0,584.0,12.0,0
200000,0,0,0,0,0,0,8155.0,8302.0,7225.0,0
20000,0,0,0,0,0,-2,2819.0,2420.0,88.0,0
170000,0,0,0,0,0,0,2906.0,3002.0,3000.0,0
150000,-1,-1,-2,-1,0,-1,0.0,0.0,740.0,0
160000,-1,-1,-1,-1,-1,-1,0.0,632.0,316.0,0
280000,-1,-1,-1,-1,-1,-1,11509.0,5000.0,2121.0,0
60000,2,0,0,0,0,2,2000.0,2100.0,1800.0,1
100000,0,0,0,0,0,0,5000.0,5000.0,1554.0,0
360000,0,0,0,0,0,-2,4500.0,3000.0,50000.0,0
500000,-2,-1,0,0,0,-1,368199.0,6486.0,234.0,0
290000,0,0,0,0,0,0,11000.0,10000.0,8000.0,1
160000,-2,-2,-2,-1,-1,-1,0.0,0.0,150.0,0
50000,0,0,0,0,0,0,1400.0,1400.0,850.0,0
250000,0,0,0,0,0,0,10000.0,10000.0,10000.0,0
350000,-1,-1,-1,-1,-1,-1,3138.0,4160.0,3750.0,0
100000,0,0,0,0,0,0,4600.0,3478.0,3461.0,0
30000,1,2,0,0,0,0,0.0,1753.0,1200.0,0
450000,1,-1,-1,-2,-2,-2,2500.0,2500.0,0.0,0
20000,-1,-1,0,0,0,0,894.0,5000.0,4000.0,0
30000,0,0,0,0,0,0,1700.0,1407.0,1200.0,0
150000,0,0,0,2,0,0,2627.0,4123.0,0.0,0
30000,1,3,2,0,0,0,0.0,0.0,908.0,0
10000,0,0,0,0,0,0,2000.0,1500.0,400.0,0
50000,0,0,0,0,2,0,1613.0,1642.0,2769.0,0
50000,0,-1,-1,-1,-1,-1,1070.0,0.0,1217.0,0
130000,2,2,2,0,0,0,1500.0,1000.0,2000.0,0
50000,0,0,0,0,0,0,2300.0,3862.0,2000.0,0
180000,0,0,0,0,0,0,5203.0,30023.0,10024.0,0
30000,2,2,2,0,0,0,6155.0,0.0,1030.0,1
60000,0,0,0,0,0,0,2076.0,1500.0,1500.0,0
200000,0,0,0,0,0,0,5023.0,4007.0,5001.0,0
30000,0,0,-1,-1,-1,0,1000.0,390.0,390.0,0
320000,0,0,0,0,0,0,10043.0,15005.0,21640.0,0
360000,-1,2,2,-2,-2,-2,14.0,0.0,0.0,0
60000,0,0,2,0,0,0,5000.0,2000.0,1000.0,0
50000,-2,-2,-1,0,0,0,2037.0,2698.0,2000.0,0
30000,2,2,2,2,2,2,1800.0,1200.0,0.0,0
50000,1,2,0,0,0,0,0.0,1597.0,649.0,0
70000,0,0,0,0,0,0,1614.0,2042.0,2002.0,0
310000,1,-1,-1,-2,-2,-2,7323.0,0.0,0.0,0
170000,-1,-1,-1,-1,-1,-1,15643.0,1108.0,191.0,0
150000,-2,-2,-2,-2,-2,-2,6000.0,4044.0,309.0,0
120000,-1,-1,-1,-1,-1,-1,0.0,3333.0,0.0,0
100000,0,0,0,0,0,0,2000.0,5000.0,1521.0,0
140000,2,2,2,0,0,0,9000.0,0.0,6800.0,1
180000,-1,0,0,0,0,0,1347.0,5000.0,10026.0,0
20000,0,0,-1,0,0,-2,1000.0,780.0,0.0,0
80000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
200000,0,0,0,0,0,0,3677.0,2441.0,1854.0,0
200000,0,0,2,0,0,0,2204.0,1004.0,1004.0,0
30000,0,0,2,-1,-1,2,6000.0,28.0,5000.0,0
250000,-2,-2,-2,-2,-2,-2,1069.0,320.0,0.0,0
50000,1,2,3,2,2,2,3000.0,0.0,0.0,0
250000,-2,-2,-2,-2,-2,-2,3125.0,4455.0,3417.0,1
140000,0,0,0,0,0,0,2000.0,2000.0,1500.0,0
170000,2,-1,-1,0,0,0,1339.0,6779.0,2000.0,0
240000,-2,-2,-2,-2,-2,-2,21359.0,2762.0,10318.0,0
140000,0,0,0,0,0,0,6703.0,6120.0,4015.0,0
50000,0,0,0,0,0,0,2209.0,1726.0,710.0,0
240000,1,2,2,2,2,2,10839.0,5000.0,4800.0,1
420000,-1,-1,-1,-1,-1,-1,2629.0,4360.0,2064.0,0
220000,-1,-1,-1,-1,-1,-1,642.0,1582.0,1109.0,0
70000,0,0,0,0,0,0,1747.0,1272.0,1212.0,0
90000,0,0,0,0,0,0,2100.0,2166.0,1400.0,0
220000,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
200000,0,0,0,0,0,0,2020.0,2817.0,1098.0,0
240000,0,0,0,0,0,0,8737.0,7506.0,6501.0,0
310000,0,0,-1,-1,-1,-1,10000.0,28216.0,4245.0,0
80000,2,2,2,0,0,0,6611.0,1.0,3000.0,1
290000,0,0,0,0,0,0,6000.0,6010.0,5600.0,0
260000,0,0,0,0,0,0,8500.0,5950.0,4000.0,1
120000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,1
260000,-1,-1,2,-1,-1,-1,2268.0,0.0,1732.0,0
360000,-1,2,2,-2,-2,-2,0.0,0.0,0.0,0
30000,0,0,0,0,0,0,1321.0,1451.0,349.0,1
30000,0,0,0,2,0,0,2000.0,1800.0,0.0,1
20000,0,0,0,0,0,0,1100.0,1100.0,500.0,0
240000,0,0,0,0,0,0,6500.0,7000.0,6680.0,0
200000,7,6,5,4,3,2,0.0,328.0,0.0,1
70000,0,0,2,0,0,0,5600.0,0.0,1500.0,0
200000,-2,-2,-2,-2,-2,-2,878.0,488.0,488.0,0
150000,-1,-1,-1,0,0,0,312.0,20132.0,129665.0,0
160000,0,0,0,0,0,0,2000.0,1000.0,500.0,0
180000,0,0,0,0,0,0,3000.0,3170.0,2000.0,0
190000,0,0,0,0,0,0,7000.0,6000.0,6000.0,0
20000,0,0,0,0,0,0,1500.0,5000.0,500.0,0
150000,0,0,0,0,0,0,3100.0,3500.0,3000.0,0
310000,0,0,0,0,0,0,2000.0,3000.0,3000.0,0
180000,0,0,0,0,0,0,6025.0,5000.0,6800.0,0
80000,0,0,0,0,0,0,5501.0,3450.0,3000.0,1
350000,0,0,0,0,0,0,5000.0,5016.0,5000.0,0
50000,0,0,0,0,-2,-2,1582.0,1800.0,0.0,0
90000,2,0,0,0,0,0,3499.0,3000.0,3000.0,0
220000,0,0,-1,-1,-1,-1,8500.0,8500.0,0.0,0
50000,2,3,2,2,2,2,0.0,1700.0,2000.0,1
90000,-1,2,-1,-1,-1,-1,0.0,390.0,1950.0,0
400000,0,0,-1,-1,-1,-1,5000.0,17939.0,12845.0,0
